year,bowler,economy,bowling_strike_rate,bowling_average,per_matches_played,per_balls_faced,per_out,per_runs,per_extras,F,run_1,out_1,str_rate1,bowl_avg1,eco_1,ext,bf,RFM_Segment_Concat,cluster
2009,B Lee,5.647058823529411,20.09090909090909,18.90909090909091,39.130434782608695,8.836465413834468,9.243697478991598,7.172413793103448,15.183246073298431,2,2,3,3,2,1,4,3,22314,4
2010,B Lee,9.032967032967033,0.0,0.0,28.57142857142857,4.986301369863013,0.0,5.8447098976109215,10.828025477707007,2,2,1,1,1,4,3,2,22143,4
2011,B Lee,6.903930131004367,32.714285714285715,37.642857142857146,79.16666666666666,15.902777777777775,9.459459459459461,15.960024227740762,22.916666666666664,3,4,3,4,4,2,4,4,34324,7
2012,B Lee,6.711185308848081,26.04347826086957,29.130434782608692,62.5,12.736551137571766,9.82905982905983,12.884615384615385,12.944983818770226,3,3,3,4,3,2,4,3,33324,6
2013,B Lee,6.740259740259741,25.66666666666667,28.83333333333333,31.578947368421048,6.678230702515179,5.128205128205128,6.513554216867472,14.379084967320258,2,2,2,4,3,2,4,2,22224,4
2014,B Lee,6.257142857142857,14.0,14.6,61.111111111111114,11.231448054552748,13.79310344827586,10.051635111876076,17.910447761194032,3,3,4,2,2,1,4,3,33414,6
2015,B Lee,6.644295302013424,16.555555555555557,18.33333333333333,60.0,11.55934833204034,13.636363636363635,10.65203357004519,23.4375,3,3,4,2,2,2,4,3,33424,6
2005,B Lee,6.913043478260869,46.0,53.0,100.0,18.62348178137652,5.5555555555555545,15.542521994134898,62.5,4,4,2,4,4,2,4,4,44224,8
2006,B Lee,5.0,0.0,0.0,50.0,7.627118644067798,0.0,5.05050505050505,27.777777777777782,2,2,1,1,1,1,4,3,22114,4
2007,B Lee,6.36180904522613,19.9,21.1,88.8888888888889,18.1073703366697,15.625,17.656903765690373,19.19191919191919,4,4,4,3,3,1,4,4,44414,8
2008,S Sreesanth,7.422857142857143,18.42105263157895,22.78947368421053,100.0,19.04243743199129,19.791666666666664,18.449083936940774,30.344827586206893,4,4,4,3,3,2,4,4,44424,8
2009,S Sreesanth,7.655172413793102,24.16666666666667,30.83333333333333,50.0,9.35483870967742,7.894736842105262,10.358342665173572,11.0,2,3,3,4,4,3,3,3,23333,5
2010,S Sreesanth,8.109375,25.6,34.6,42.857142857142854,7.013698630136986,6.097560975609755,7.3805460750853245,11.464968152866245,2,2,2,4,4,3,3,2,22233,4
2011,S Sreesanth,5.533980582524271,29.42857142857143,27.142857142857146,64.28571428571429,12.763320941759606,9.459459459459461,10.127931769722814,20.0,3,3,3,4,3,1,4,3,33314,6
2013,S Sreesanth,6.882352941176469,22.66666666666667,26.0,38.888888888888886,6.235671710224668,5.357142857142857,6.354378818737271,8.720930232558139,2,2,2,3,3,2,3,2,22223,4
2006,S Sreesanth,6.230769230769232,26.0,27.0,100.0,20.8,11.111111111111109,23.893805309734518,53.846153846153854,4,4,3,4,3,1,4,4,44314,8
2007,S Sreesanth,7.1657142857142855,21.875,26.125,100.0,19.931662870159453,14.814814814814813,19.88582302568982,28.73563218390805,4,4,4,3,3,2,4,4,44424,8
2008,JR Hopes,8.835820895522389,22.33333333333333,32.888888888888886,76.47058823529412,10.382231404958675,8.333333333333332,12.166050143855324,8.125,3,3,3,3,4,4,3,3,33343,6
2011,JR Hopes,8.045454545454547,27.5,36.875,58.82352941176471,11.139240506329115,9.090909090909092,11.948157148643176,7.746478873239436,3,3,3,4,4,3,3,3,33333,6
2012,JR Hopes,6.0,14.8,14.8,71.42857142857143,9.68586387434555,12.5,8.418657565415245,7.272727272727272,3,3,3,2,2,1,3,3,33313,6
2013,JR Hopes,7.591836734693878,0.0,0.0,50.0,6.621621621621622,0.0,6.540084388185655,5.769230769230768,2,2,1,1,1,3,2,2,22132,4
2014,JR Hopes,6.675,20.0,22.25,100.0,19.161676646706592,16.0,17.08253358925144,9.75609756097561,4,4,4,3,3,2,3,4,44423,8
2015,JR Hopes,7.207317073170732,23.42857142857143,28.142857142857146,80.0,14.48763250883392,17.94871794871795,13.168449197860964,9.278350515463918,3,4,4,3,3,2,3,4,34423,7
2016,JR Hopes,6.804123711340206,32.333333333333336,36.66666666666666,57.14285714285714,11.18800461361015,6.521739130434782,9.945750452079565,10.958904109589039,3,3,2,4,4,2,3,3,33223,6
2005,JR Hopes,7.666666666666668,18.0,23.0,50.0,7.28744939271255,5.5555555555555545,6.744868035190616,0.0,2,2,2,3,3,3,1,2,22231,4
2006,JR Hopes,6.5,12.0,13.0,50.0,10.16949152542373,14.285714285714285,8.754208754208754,0.0,2,3,4,2,2,2,1,3,23421,5
2009,JR Hopes,7.88,25.0,32.833333333333336,77.7777777777778,15.772870662460567,13.953488372093025,17.684021543985637,8.791208791208794,3,4,4,4,4,3,3,4,34433,7
2010,JR Hopes,8.0,0.0,0.0,7.142857142857142,0.3603603603603603,0.0,0.4481792717086833,0.7246376811594203,1,1,1,1,1,3,1,1,11131,1
2008,IK Pathan,5.915254237288137,17.7,17.45,93.75,19.26006528835691,20.833333333333336,14.870046868342564,21.379310344827584,4,4,4,3,2,1,4,4,44414,8
2009,IK Pathan,7.482517482517482,17.875,22.29166666666667,83.33333333333334,15.50415612576798,18.3206106870229,16.241651487553128,14.563106796116505,4,4,4,3,3,3,4,4,44434,8
2010,IK Pathan,8.56551724137931,17.058823529411768,24.35294117647059,100.0,15.890410958904114,20.73170731707317,17.66211604095563,13.375796178343947,4,4,4,3,3,3,4,4,44434,8
2011,IK Pathan,6.729166666666668,22.153846153846153,24.84615384615385,92.85714285714286,17.810760667903523,18.571428571428573,16.109725685785538,23.622047244094485,4,4,4,3,3,2,4,4,44424,8
2012,IK Pathan,7.655954631379963,24.04545454545455,30.681818181818183,78.125,14.035553197134517,11.167512690355329,14.503652771809197,15.760869565217392,3,4,3,4,4,3,4,4,34334,7
2013,IK Pathan,7.1238095238095225,28.63636363636364,34.0,93.75,15.63275434243176,13.580246913580249,15.098909971740007,15.315315315315313,4,4,4,4,4,2,4,4,44424,8
2014,IK Pathan,8.458333333333334,24.0,33.833333333333336,71.42857142857143,8.690404345202174,7.894736842105262,9.415584415584416,7.4074074074074066,3,3,3,4,4,3,3,3,33333,6
2016,IK Pathan,7.625,0.0,0.0,21.428571428571427,2.9721362229102164,0.0,3.0423940149625937,0.0,1,1,1,1,1,3,1,1,11131,1
2017,IK Pathan,13.0,6.0,13.0,7.142857142857142,0.6802721088435374,2.5974025974025974,1.0301109350237718,0.0,1,1,2,1,2,4,1,1,11241,2
2006,IK Pathan,7.5,0.0,0.0,100.0,19.2,0.0,26.548672566371685,0.0,4,4,1,1,1,3,1,4,44131,8
2007,IK Pathan,6.5555555555555545,12.461538461538463,13.615384615384615,100.0,18.45102505694761,24.074074074074073,16.841103710751664,9.195402298850574,4,4,4,2,2,2,3,4,44423,8
2008,K Goel,12.5,0.0,0.0,6.666666666666668,0.6783493499152063,0.0,1.0989010989010992,0.0,1,1,1,1,1,4,1,1,11141,1
2009,K Goel,7.346938775510204,0.0,0.0,28.57142857142857,3.161290322580645,0.0,3.3594624860022395,2.0,2,1,1,1,1,2,2,1,21122,3
2010,K Goel,7.0,0.0,0.0,7.142857142857142,0.3287671232876713,0.0,0.2986348122866894,0.0,1,1,1,1,1,2,1,1,11121,1
2008,PP Chawla,7.8671328671328675,15.052631578947368,19.736842105263158,100.0,16.167326172979084,20.0,16.483516483516482,14.788732394366194,4,4,4,2,2,3,4,4,44434,8
2009,PP Chawla,6.6593406593406606,22.75,25.25,100.0,17.612903225806452,15.789473684210524,16.96528555431131,16.0,4,4,4,3,3,2,4,4,44424,8
2010,PP Chawla,7.127071823204418,24.13333333333333,28.66666666666667,80.95238095238095,13.507462686567164,12.0,12.755858795609612,5.851063829787233,4,3,3,4,3,2,2,4,43322,8
2011,PP Chawla,7.683794466403162,15.8125,20.25,85.71428571428571,15.852130325814535,19.753086419753085,15.874571288584027,12.12121212121212,4,4,4,2,2,3,3,4,44433,8
2012,PP Chawla,7.105263157894736,20.9,24.75,66.66666666666666,11.71853097841323,10.582010582010582,11.400276370336249,6.7961165048543695,3,3,3,3,3,2,3,3,33323,6
2013,PP Chawla,7.090909090909091,32.0,37.81818181818182,100.0,18.33333333333333,13.414634146341465,18.11057901610797,14.166666666666664,4,4,4,4,4,2,4,4,44424,8
2014,PP Chawla,7.613445378151262,17.0,21.571428571428577,39.285714285714285,6.590972029908611,7.82122905027933,6.932966023875115,0.7936507936507936,2,2,3,2,3,3,1,2,22331,4
2015,PP Chawla,7.415094339622642,17.666666666666668,21.83333333333333,100.0,13.72168284789644,15.18987341772152,13.340122199592669,11.111111111111109,4,4,4,3,3,2,3,4,44423,8
2016,PP Chawla,7.361111111111112,18.0,22.08333333333333,73.33333333333333,12.335808109651628,12.76595744680851,12.050932241928148,6.557377049180328,3,3,3,3,3,2,3,3,33323,6
2017,PP Chawla,8.704918032786884,20.33333333333333,29.5,37.5,6.513614522156968,6.25,7.350498338870431,1.5267175572519085,2,2,2,3,4,4,1,2,22241,4
2018,PP Chawla,8.310810810810809,21.142857142857142,29.285714285714285,93.75,15.753060138371474,14.432989690721648,15.471698113207545,9.677419354838712,4,4,4,3,3,3,3,4,44433,8
2019,PP Chawla,8.96629213483146,26.7,39.9,92.85714285714286,15.10180995475113,15.625,15.833333333333332,7.142857142857142,4,4,4,4,4,4,3,4,44443,8
2020,PP Chawla,8.859375,18.285714285714285,27.0,50.0,7.6190476190476195,9.333333333333334,8.641975308641975,2.272727272727273,2,3,3,3,3,4,2,3,23342,5
2008,WA Mota,10.2,20.0,34.0,13.333333333333336,1.1305822498586773,1.0526315789473684,1.4945054945054943,1.4084507042253522,1,1,1,3,4,4,1,1,11141,1
2009,WA Mota,6.545454545454546,18.33333333333333,20.0,35.714285714285715,3.548387096774193,3.947368421052632,3.3594624860022395,2.0,2,1,2,3,2,2,2,2,21222,3
2008,JDP Oram,8.155688622754491,20.875,28.375,33.33333333333333,6.354642313546423,6.0606060606060606,6.772076372315036,4.864864864864865,2,2,2,3,3,3,2,2,22232,4
2009,JDP Oram,8.093023255813954,19.545454545454547,26.363636363636363,50.0,7.280731459532678,6.395348837209302,8.217625389628791,8.730158730158731,2,3,2,3,3,3,3,2,23233,5
2011,JDP Oram,8.382352941176471,17.0,23.75,26.66666666666667,4.033214709371293,5.0,4.812563323201621,5.769230769230768,2,2,2,2,3,3,2,2,22232,4
2013,JDP Oram,4.615384615384616,0.0,0.0,5.263157894736842,1.1358671909130624,0.0,0.7501875468867216,4.819277108433735,1,1,1,1,1,1,2,1,11112,1
2007,JDP Oram,10.775510204081634,98.0,176.0,87.5,10.370370370370368,1.96078431372549,15.22491349480969,17.391304347826086,4,4,1,4,4,4,4,3,44144,8
2010,JDP Oram,7.363636363636363,22.0,27.0,53.846153846153854,6.798516687268232,5.263157894736842,7.2894168466522675,10.752688172043008,3,2,2,3,3,2,3,2,32223,6
2012,JDP Oram,8.112,25.0,33.8,26.923076923076927,3.725782414307005,3.1847133757961785,3.9532163742690063,6.349206349206349,2,2,2,4,4,3,3,2,22233,4
2008,MS Gony,6.986522911051212,20.61111111111111,24.0,100.0,19.44444444444445,19.354838709677423,17.940199335548172,15.0,4,4,4,3,3,2,4,4,44424,8
2009,MS Gony,9.364485981308412,21.4,33.4,50.0,6.580565805658057,5.494505494505495,8.675324675324674,7.59493670886076,2,3,2,3,4,4,3,2,23243,5
2010,MS Gony,10.470588235294116,51.0,89.0,10.714285714285714,1.3885107541519195,0.5681818181818182,1.956043956043956,0.9316770186335404,1,1,1,4,4,4,1,1,11141,1
2011,MS Gony,9.163636363636364,13.75,21.0,21.428571428571427,3.2835820895522385,4.761904761904762,4.37956204379562,1.680672268907563,1,2,2,2,3,4,1,1,12241,2
2012,MS Gony,7.947019867549669,37.75,50.0,40.0,8.319559228650137,4.819277108433735,8.729812309035356,14.912280701754383,2,3,2,4,4,3,4,3,23234,5
2013,MS Gony,8.537142857142857,25.0,35.57142857142857,50.0,9.114583333333332,8.536585365853659,10.840226382237699,10.0,2,3,3,4,4,3,3,3,23333,5
2017,MS Gony,11.6,0.0,0.0,7.142857142857142,0.8503401360544218,0.0,1.1489698890649762,2.9702970297029703,1,1,1,1,1,4,2,1,11142,1
2008,M Muralitharan,6.146341463414633,33.54545454545455,34.36363636363637,93.75,19.339622641509443,11.827956989247312,15.69767441860465,23.75,4,4,3,4,4,1,4,4,44314,8
2009,M Muralitharan,5.3562753036437245,19.0,16.96153846153846,77.7777777777778,15.447154471544714,14.444444444444445,11.547525530243519,11.518324607329845,3,3,4,3,2,1,3,4,33413,6
2010,M Muralitharan,6.158730158730159,22.235294117647058,22.823529411764714,40.54054054054054,8.113329040566645,7.359307359307361,6.932285152760406,11.111111111111109,2,2,3,3,3,1,3,3,22313,4
2011,M Muralitharan,7.0256410256410255,58.5,68.5,35.714285714285715,7.24907063197026,2.702702702702702,7.3027718550106595,7.272727272727272,2,2,2,4,4,2,3,2,22223,4
2012,M Muralitharan,5.901907356948229,16.681818181818183,16.40909090909091,65.21739130434783,13.000354233085373,16.176470588235293,10.163288288288287,9.316770186335404,3,3,4,2,2,1,3,3,33413,6
2013,M Muralitharan,5.962577962577963,20.91304347826087,20.782608695652176,66.66666666666666,13.010549093859884,11.386138613861387,11.189138576779024,19.2,3,3,3,3,3,1,4,3,33314,6
2014,M Muralitharan,6.297029702970297,22.444444444444446,23.555555555555557,45.45454545454545,7.878315132605303,8.256880733944955,6.779661016949151,3.2432432432432434,2,2,3,3,3,1,2,3,22312,4
2006,M Muralitharan,5.538461538461538,13.0,12.0,33.33333333333333,7.18232044198895,11.111111111111109,5.911330049261084,15.151515151515152,2,2,3,2,2,1,4,2,22314,4
2008,P Amarnath,10.727272727272727,18.857142857142858,33.714285714285715,37.5,6.918238993710692,7.526881720430107,9.800664451827243,3.125,2,3,3,3,4,4,2,2,23342,5
2008,Joginder Sharma,8.658227848101266,17.555555555555557,25.33333333333333,43.75,8.280922431865829,9.677419354838712,9.46843853820598,8.125,2,3,3,3,3,4,3,3,23343,5
2009,Joginder Sharma,7.813953488372092,21.5,28.0,28.57142857142857,2.6445264452644524,2.1978021978021984,2.9090909090909087,1.2658227848101269,2,1,2,3,3,3,1,1,21231,3
2010,Joginder Sharma,10.117647058823527,25.5,43.0,20.0,2.75974025974026,2.127659574468085,3.898458748866728,1.818181818181818,1,2,2,4,4,4,2,1,12242,2
2011,Joginder Sharma,9.6,0.0,0.0,6.25,1.0672358591248663,0.0,1.468563561266636,1.6528925619834711,1,1,1,1,1,4,1,1,11141,1
2007,Joginder Sharma,8.835164835164836,22.75,33.5,57.14285714285714,10.364464692482915,7.4074074074074066,12.74976213130352,10.344827586206897,3,3,3,3,4,4,3,3,33343,6
2008,M Kartik,8.49438202247191,17.8,25.2,38.46153846153847,6.592592592592593,7.142857142857142,8.045977011494253,3.947368421052632,2,3,3,3,3,3,2,2,23332,5
2009,M Kartik,5.4,42.0,37.8,83.33333333333334,14.664804469273744,9.433962264150944,11.18343195266272,15.384615384615385,4,3,3,4,4,1,4,4,43314,8
2010,M Kartik,6.277310924369749,23.8,24.9,71.42857142857143,14.398064125831823,13.698630136986301,11.89111747851003,12.244897959183671,3,3,4,3,3,1,3,4,33413,6
2011,M Kartik,7.384615384615384,65.0,80.0,46.153846153846146,8.30670926517572,2.7397260273972597,9.101251422070536,10.0,2,3,2,4,4,2,3,3,23223,5
2012,M Kartik,6.72,56.25,63.0,68.75,11.811023622047243,5.063291139240507,10.909090909090908,13.157894736842106,3,3,2,4,4,2,4,3,33224,6
2013,M Kartik,6.846473029045644,21.90909090909091,25.0,73.33333333333333,12.860192102454645,10.377358490566039,11.868795856711266,13.392857142857142,3,3,3,3,3,2,4,3,33324,6
2014,M Kartik,11.020408163265307,24.5,45.0,11.764705882352938,2.3728813559322037,1.7699115044247788,3.3936651583710407,0.7042253521126761,1,1,1,4,4,4,1,1,11141,1
2007,M Kartik,6.75,0.0,0.0,14.285714285714285,2.733485193621868,0.0,2.5689819219790677,2.2988505747126435,1,1,1,1,1,2,2,1,11122,1
2008,Mohammad Hafeez,5.809523809523809,31.5,30.5,30.76923076923077,4.666666666666667,2.8571428571428568,3.895274584929757,6.578947368421053,2,2,2,4,4,1,3,2,22213,4
2014,Mohammad Hafeez,6.021126760563379,40.57142857142857,40.714285714285715,62.96296296296296,8.735773608120578,4.166666666666666,7.519788918205805,5.909090909090909,3,2,2,4,4,1,2,3,32212,6
2013,Mohammad Hafeez,6.0735294117647065,24.0,24.294117647058826,90.4761904761905,16.365824308062578,12.592592592592592,14.980050779833153,19.428571428571427,4,4,3,4,3,1,4,4,44314,8
2017,Mohammad Hafeez,5.688581314878893,14.45,13.7,56.25,7.831978319783198,8.968609865470851,6.534700691628907,3.1963470319634704,3,2,3,2,2,1,2,3,32312,6
2019,Mohammad Hafeez,7.3469387755102025,30.625,37.5,30.232558139534877,4.505332842956968,2.9962546816479403,4.278990158322636,2.3474178403755865,2,2,2,4,4,2,2,2,22222,4
2007,Mohammad Hafeez,7.852941176470589,17.0,22.25,77.7777777777778,12.046058458813107,10.666666666666668,14.995787700084245,8.045977011494253,3,4,3,2,3,3,3,3,34333,7
2010,Mohammad Hafeez,6.7682926829268295,32.8,37.0,55.555555555555564,7.869481765834934,4.166666666666666,7.698709945900958,8.333333333333332,3,3,2,4,4,2,3,3,33223,6
2011,Mohammad Hafeez,4.774193548387096,9.3,7.4,100.0,15.525876460767947,23.255813953488367,13.074204946996467,5.084745762711865,4,3,4,1,1,1,2,4,43412,8
2012,Mohammad Hafeez,6.041237113402063,26.45454545454545,26.63636363636364,100.0,14.098837209302324,9.734513274336283,12.901805372082784,5.172413793103448,4,3,3,4,3,1,2,4,43312,8
2015,Mohammad Hafeez,14.0,6.0,14.0,11.111111111111109,0.5529953917050692,1.818181818181818,1.0510510510510511,0.0,1,1,1,1,2,4,1,1,11141,1
2018,Mohammad Hafeez,5.169230769230769,13.0,11.2,31.578947368421048,3.0791094268119377,3.571428571428571,2.3839931885908903,0.7936507936507936,2,1,2,2,1,1,1,1,21211,3
2020,Mohammad Hafeez,6.523809523809524,42.0,45.66666666666666,39.130434782608695,4.617075851960425,2.083333333333333,3.9176436945953665,1.1494252873563218,2,2,2,4,4,2,1,2,22221,4
2021,Mohammad Hafeez,6.4,60.0,64.0,28.57142857142857,3.658536585365853,1.1111111111111112,3.026004728132388,0.0,2,1,1,4,4,1,1,2,21111,3
2008,DJ Hussey,8.571428571428571,24.5,35.0,40.0,6.460118655240607,4.819277108433735,8.120649651972156,3.5294117647058822,2,3,2,4,4,3,2,2,23232,5
2009,DJ Hussey,6.633802816901407,20.285714285714285,22.428571428571423,42.857142857142854,5.9588753671842225,7.291666666666668,5.599144079885877,5.288461538461538,2,2,3,3,3,2,2,2,22322,4
2010,DJ Hussey,6.58695652173913,18.4,20.2,35.0,3.7277147487844413,3.558718861209965,3.5246902809282847,2.127659574468085,2,1,2,3,2,2,2,2,21222,3
2011,DJ Hussey,8.262295081967213,24.4,33.6,39.130434782608695,4.513503514613394,3.5211267605633805,4.935370152761457,0.9615384615384616,2,2,2,4,4,3,1,2,22231,4
2012,DJ Hussey,6.9625668449197855,18.7,21.7,32.6530612244898,2.931953590467231,2.9673590504451037,2.96975502942384,3.037974683544304,2,1,2,3,3,2,2,1,21222,3
2013,DJ Hussey,7.54054054054054,74.0,93.0,23.809523809523807,2.9959514170040484,0.8620689655172413,3.162189731383884,2.631578947368421,1,1,1,4,4,3,2,1,11132,1
2014,DJ Hussey,7.346938775510204,12.25,15.0,11.538461538461537,1.5934959349593496,2.4844720496894412,1.5483870967741935,2.3391812865497075,1,1,2,2,2,2,2,1,11222,2
2016,DJ Hussey,9.0,6.0,9.0,14.285714285714285,0.6857142857142857,2.083333333333333,0.8364312267657992,0.0,1,1,2,1,1,4,1,1,11241,2
2008,WPUJC Vaas,8.388349514563107,17.166666666666668,24.0,35.714285714285715,6.231094978826376,8.955223880597012,6.66049953746531,1.3793103448275863,2,2,3,3,3,3,1,2,22331,4
2009,WPUJC Vaas,7.26923076923077,10.4,12.6,12.5,2.638254693049213,4.545454545454546,2.7851458885941645,6.4,1,1,2,1,2,2,3,1,11223,2
2010,WPUJC Vaas,6.225563909774436,12.090909090909092,12.545454545454545,37.5,6.909090909090909,10.784313725490195,5.932932072227,5.769230769230768,2,2,3,2,2,1,2,2,22312,4
2006,WPUJC Vaas,7.0,24.0,28.0,33.33333333333333,6.629834254143647,5.5555555555555545,6.896551724137932,12.12121212121212,2,2,2,4,3,2,3,2,22223,4
2007,WPUJC Vaas,5.4495412844036695,21.8,19.8,100.0,20.48872180451128,15.625,17.098445595854926,6.382978723404255,4,4,4,3,2,1,3,4,44413,8
2008,RP Singh,7.8461538461538485,19.11764705882353,25.0,100.0,19.661222020568665,25.373134328358212,19.657724329324697,23.448275862068964,4,4,4,3,3,3,4,4,44434,8
2009,RP Singh,6.218446601941747,14.714285714285715,15.25,69.23076923076923,12.923462986198244,16.969696969696972,11.326259946949602,16.017316017316016,3,3,4,2,2,1,4,3,33414,6
2010,RP Singh,7.984962406015037,19.0,25.285714285714285,75.0,13.818181818181818,13.725490196078432,15.219260533104045,19.871794871794872,3,4,4,3,3,3,4,4,34434,7
2011,RP Singh,6.32484076433121,20.933333333333334,22.066666666666666,100.0,19.454770755885995,20.27027027027027,17.643923240938168,30.90909090909091,4,4,4,3,3,1,4,4,44414,8
2012,RP Singh,6.992307692307692,23.63636363636364,27.54545454545455,64.70588235294117,12.542209358417752,10.377358490566039,12.683131017161992,17.730496453900713,3,3,3,3,3,2,4,3,33324,6
2013,RP Singh,7.721115537848605,17.928571428571427,23.07142857142857,36.66666666666666,6.454101311391102,7.4866310160427805,6.73758865248227,5.829596412556054,2,2,3,3,3,3,2,2,22332,4
2016,RP Singh,8.447368421052632,25.33333333333333,35.666666666666664,28.57142857142857,4.705882352941177,3.947368421052632,5.3366583541147135,6.481481481481482,2,2,2,4,4,3,3,2,22233,4
2007,RP Singh,5.83425414364641,10.647058823529411,10.352941176470589,100.0,20.61503416856492,31.48148148148148,16.745956232159852,31.03448275862069,4,4,4,1,1,1,4,4,44414,8
